Customer_Id,Annual_Income,Annual_Spend,Monthly_Visits,Avg_Order_Value,Customer_Tenure_Years,Gender,Payment_Method,cluster,predicted_segment_name
C07475,31008.58017,557.3239642,3,188.5390949,6,Female,Store,3,Budget Shoppers
C07476,80091.00818,4039.398795,10,301.5224674,9,Female,Mobile App,2,Premium Customers
C07477,28374.02589,506.1955571,4,148.9761976,3,Male,Mobile App,3,Budget Shoppers
C07478,27505.54129,551.5757017,2,228.6614882,6,Female,Online,3,Budget Shoppers
C07479,171307.63754124998,9175.153959,19,512.1992263,2,Female,Mobile App,0,Loyal Customers
C07480,31851.31712,659.0302924,2,211.4694292,6,Male,Online,3,Budget Shoppers
C07481,24929.53933,524.6771367,1,397.5640847,7,Female,Store,3,Budget Shoppers
C07482,29777.64888,602.6271454,4,126.8885562,7,Male,Mobile App,3,Budget Shoppers
C07483,42776.63386,1906.105437,5,386.2444299,3,Male,Online,1,Regular Customers
C07484,153327.2127,10036.1041214875,20,667.3050268,4,Male,Store,0,Loyal Customers
C07485,32737.49276,505.5310051,1,452.7322386,3,Male,Store,3,Budget Shoppers
C07486,52592.71331,1155.413305,6,205.3515655,1,Female,Online,1,Regular Customers
C07487,51620.64735,1299.659572,7,140.8359453,9,Female,Store,1,Regular Customers
C07488,161764.7397,9590.567815,17,545.1488732,6,Male,Store,0,Loyal Customers
C07489,59507.08131,1871.906319,3,578.5078268,7,Female,Online,2,Premium Customers
C07490,29104.71195,705.6098049,2,294.8894175,2,Male,Online,3,Budget Shoppers
C07491,92614.07406,4938.0256,10,412.5629366,2,Male,Store,2,Premium Customers
C07492,52954.67835,1793.751419,6,313.2085912,10,Male,Mobile App,1,Regular Customers
C07493,73259.5496,4831.519515,10,387.4935414,2,Female,Store,2,Premium Customers
C07494,36656.24194,636.7247562,3,226.142135,9,Female,Online,3,Budget Shoppers
C07495,96472.80381,5841.846967,9,585.8659834,7,Male,Online,2,Premium Customers
C07496,171307.63754124998,10036.1041214875,17,695.6690103,7,Male,Store,0,Loyal Customers
C07497,164074.4581,10036.1041214875,17,706.8319353,4,Male,Online,0,Loyal Customers
C07498,26207.70397,722.0925047,2,252.7682715,1,Female,Store,3,Budget Shoppers
C07499,31510.3168,668.0908207,3,241.1399262,5,Male,Online,3,Budget Shoppers
C07500,31486.55324,645.2505984,3,204.735762,8,Female,Mobile App,3,Budget Shoppers
C07501,171307.63754124998,10036.1041214875,19,522.6313098,5,Female,Online,0,Loyal Customers
C07502,52989.25255,1342.838784,6,176.4290832,8,Female,Store,1,Regular Customers
C07503,109572.5692,2918.546405,12,192.2865025,2,Female,Online,2,Premium Customers
C07504,28273.82532,633.0132639,2,344.7558833,3,Female,Online,3,Budget Shoppers
C07505,59628.20738,1696.466874,5,326.6017408,10,Female,Online,1,Regular Customers
C07506,56135.51166,2090.68375,7,225.4768602,6,Male,Store,1,Regular Customers
C07507,29845.83583,532.1524098,5,169.9621415,8,Female,Online,3,Budget Shoppers
C07508,36162.15053,550.8562381,3,172.7304615,9,Female,Online,3,Budget Shoppers
C07509,28497.47947,585.5622556,4,158.7010711,9,Female,Online,3,Budget Shoppers
C07510,27017.41071,580.9754193,4,126.5251042,3,Male,Store,3,Budget Shoppers
C07511,75251.64373,4632.370087,9,539.0694312,4,Female,Store,2,Premium Customers
C07512,58745.87891,1785.587252,7,247.1072011,9,Male,Online,1,Regular Customers
C07513,59099.73937,2523.952256,6,328.6137822,10,Male,Store,1,Regular Customers
C07514,58790.436,1552.264079,6,196.9124157,5,Male,Store,1,Regular Customers
C07515,29608.46347,438.5496752,2,183.0113052,10,Male,Mobile App,3,Budget Shoppers
C07516,48519.27204,1852.626341,8,201.4287176,10,Male,Online,1,Regular Customers
C07517,93771.62886,3973.712635,9,425.2239255,7,Male,Store,2,Premium Customers
C07518,28650.64509,623.829778,1,284.4429562,7,Male,Store,3,Budget Shoppers
C07519,137269.6238,10036.1041214875,18,656.2986693,2,Male,Store,0,Loyal Customers
C07520,73637.68106,3673.726809,8,418.6794428,2,Female,Online,2,Premium Customers
C07521,54442.01901,2373.451573,6,347.2248791,8,Female,Mobile App,1,Regular Customers
C07522,81966.78526,4131.966918,9,395.8784176,3,Male,Online,2,Premium Customers
C07523,145823.1863,10036.1041214875,17,600.63719,4,Male,Store,0,Loyal Customers
C07524,33068.76001,1847.954656,3,163.0103558,2,Male,Store,3,Budget Shoppers
C07525,57543.43481,1469.847749,7,148.784789,8,Male,Online,1,Regular Customers
C07526,26049.7109,550.933238,2,257.8153344,1,Male,Store,3,Budget Shoppers
C07527,94591.70209,4607.708547,9,496.5089922,2,Female,Store,2,Premium Customers
C07528,50382.26677,1916.960408,7,240.0431918,5,Male,Online,1,Regular Customers
C07529,56135.51166,2114.141241,6,361.9906188,3,Female,Store,1,Regular Customers
C07530,158649.7707,8986.3216,18,440.3556093,1,Male,Online,0,Loyal Customers
C07531,53247.61634,1935.803533,4,407.7675703,2,Male,Mobile App,1,Regular Customers
C07532,55347.67621,1868.590548,8,240.057286,7,Female,Online,1,Regular Customers
C07533,28534.66927,616.1922933,4,301.5224674,7,Female,Store,3,Budget Shoppers
C07534,30169.13014,591.1039319,3,157.7426401,10,Female,Store,3,Budget Shoppers
C07535,57049.69127,1744.718032,7,198.3570443,7,Male,Online,1,Regular Customers
C07536,28117.7039,643.8804267,2,197.6654215,3,Male,Online,3,Budget Shoppers
C07537,30514.59514,525.8818526,3,112.5713588,5,Female,Online,3,Budget Shoppers
C07538,42017.09738,2283.776105,9,229.7282533,4,Male,Mobile App,1,Regular Customers
C07539,27370.68013,562.3881409,3,166.3223057,8,Male,Online,3,Budget Shoppers
C07540,171307.63754124998,10036.1041214875,17,647.0826608,4,Male,Store,0,Loyal Customers
C07541,170014.6114,10036.1041214875,17,712.3220714,2,Male,Store,0,Loyal Customers
C07542,81311.2279,4819.260181,11,414.9075527,8,Male,Online,2,Premium Customers
C07543,89461.08789,3540.229922,9,340.5219143,2,Male,Online,2,Premium Customers
C07544,30273.61941,574.1885188,3,217.3388288,6,Female,Store,3,Budget Shoppers
C07545,163323.2299,10036.1041214875,17,848.5410537875001,10,Male,Online,0,Loyal Customers
C07546,30246.82671,596.618642,2,315.0333405,8,Female,Online,3,Budget Shoppers
C07547,32126.35739,612.8743893,2,281.2750662,9,Male,Online,3,Budget Shoppers
C07548,51948.62849,1598.514658,6,220.7479964,6,Male,Online,1,Regular Customers
C07549,68873.97296,4252.185041,10,429.4733872,8,Male,Online,2,Premium Customers
C07550,25476.57518,638.7776177,1,389.8262564,5,Male,Online,3,Budget Shoppers
C07551,68568.60031,2084.255046,6,348.9399569,2,Female,Online,1,Regular Customers
C07552,92314.247,4720.985679,9,484.5179254,6,Female,Online,2,Premium Customers
C07553,24232.92308,634.5781865,3,218.2126177,7,Female,Mobile App,3,Budget Shoppers
C07554,33060.79827,572.49428,2,172.3794745,6,Male,Online,3,Budget Shoppers
C07555,32118.88226,495.9225765,1,230.8167398,1,Male,Mobile App,3,Budget Shoppers
C07556,27582.15588,618.5725594,1,631.5788077,9,Male,Store,3,Budget Shoppers
C07557,58313.73054,1901.154195,6,322.6528604,4,Female,Online,1,Regular Customers
C07558,64580.78624,1572.356203,6,229.6614535,10,Male,Store,1,Regular Customers
C07559,171307.63754124998,10036.1041214875,17,755.9034153,4,Male,Store,0,Loyal Customers
C07560,31237.63637,518.2107296,3,123.6737589,4,Female,Mobile App,3,Budget Shoppers
C07561,171307.63754124998,10036.1041214875,17,650.8473119,9,Female,Online,0,Loyal Customers
C07562,56135.51166,1435.560408,8,127.2883209,5,Male,Mobile App,1,Regular Customers
C07563,90646.25188,4620.326709,9,487.7444115,2,Male,Store,2,Premium Customers
C07564,50880.26145,2198.712444,9,201.0390746,10,Male,Store,1,Regular Customers
C07565,97746.22938,4312.626253,9,407.5731094,10,Male,Store,2,Premium Customers
C07566,36674.73324,519.195294,3,200.0042561,10,Female,Online,3,Budget Shoppers
C07567,52735.3835,2043.864114,5,438.19613,10,Female,Store,1,Regular Customers
C07568,48580.05934,1726.190857,8,247.3767107,8,Male,Mobile App,1,Regular Customers
C07569,27839.21924,612.0866848,2,232.1227105,1,Male,Online,3,Budget Shoppers
C07570,80088.79315,5021.92995,8,550.764696,3,Male,Store,2,Premium Customers
C07571,171307.63754124998,10036.1041214875,16,621.8364395,5,Female,Online,0,Loyal Customers
C07572,55817.95066,1555.99011,8,204.4610616,7,Female,Online,1,Regular Customers
C07573,126458.7554,10036.1041214875,19,668.6747876,5,Female,Online,0,Loyal Customers
C07574,53769.86385,1744.192795,8,241.3380487,8,Female,Mobile App,1,Regular Customers
C07575,58070.42664,2468.272925,6,400.3235368,1,Female,Store,1,Regular Customers
C07576,49116.11743,1290.99469,7,165.7836487,2,Male,Store,1,Regular Customers
C07577,54080.51096,1544.001932,8,149.3153653,7,Male,Online,1,Regular Customers
C07578,50757.69062,1711.784687,8,209.2998402,7,Male,Mobile App,1,Regular Customers
C07579,28793.50399,652.1412084,3,190.5478158,3,Female,Online,3,Budget Shoppers
C07580,94598.93731,5361.982603,11,487.7352469,2,Female,Store,2,Premium Customers
C07581,161230.5893,10036.1041214875,17,608.7075724,8,Male,Online,0,Loyal Customers
C07582,112473.8697,3471.822016,9,314.1633379,8,Female,Online,2,Premium Customers
C07583,58691.51748,1804.487582,7,272.7782395,6,Male,Store,1,Regular Customers
C07584,29314.78076,595.6720343,4,156.6352967,10,Female,Store,3,Budget Shoppers
C07585,30646.49441,557.7782231,4,76.19106354,3,Male,Mobile App,3,Budget Shoppers
C07586,94609.73292,4851.411838,9,475.3270145,3,Male,Online,2,Premium Customers
C07587,84273.63205,4181.098311,8,487.0445135,7,Female,Mobile App,2,Premium Customers
C07588,171307.63754124998,10036.1041214875,16,778.5237636,6,Male,Mobile App,0,Loyal Customers
C07589,26530.46787,547.2226366,3,189.6367427,8,Male,Online,3,Budget Shoppers
C07590,24583.00665,447.8395535,3,120.864019,3,Female,Store,3,Budget Shoppers
C07591,53304.96811,1389.606867,9,105.3076892,5,Male,Online,1,Regular Customers
C07592,56901.7396,1956.334079,7,226.0595125,1,Male,Mobile App,1,Regular Customers
C07593,63189.8689,1553.534776,7,240.7896385,3,Female,Store,1,Regular Customers
C07594,90025.20987,5425.291,11,437.3400497,8,Female,Mobile App,2,Premium Customers
C07595,130172.1842,10036.1041214875,18,718.9107603,6,Female,Mobile App,0,Loyal Customers
C07596,54557.47533,1839.258409,7,251.6169409,6,Male,Online,1,Regular Customers
C07597,20624.83012,453.5695571,2,159.8470012,8,Female,Online,3,Budget Shoppers
C07598,53932.81559,2198.373444,7,294.1487986,1,Female,Store,1,Regular Customers
C07599,93481.28966,4441.626897,9,408.2467931,10,Male,Online,2,Premium Customers
C07600,85487.14742,3775.911319,10,301.5224674,8,Female,Online,2,Premium Customers
C07601,53077.08964,1883.6766,6,255.9264744,5,Male,Online,1,Regular Customers
C07602,53178.42404,1804.341308,7,234.5055276,3,Female,Mobile App,1,Regular Customers
C07603,24937.25713,625.1175473,2,209.0360081,5,Male,Online,3,Budget Shoppers
C07604,26106.42719,659.8434446,1,538.9277825,6,Female,Store,3,Budget Shoppers
C07605,32164.3443,612.233211,4,192.1500798,5,Male,Online,3,Budget Shoppers
C07606,70701.18366,1799.065913,6,247.2713244,10,Female,Store,1,Regular Customers
C07607,46655.30629,1973.388253,8,229.3926006,9,Female,Online,1,Regular Customers
C07608,112648.8381,5302.519075,9,581.950701,4,Male,Store,2,Premium Customers
C07609,36754.44299,1532.777334,7,182.958339,5,Male,Online,1,Regular Customers
C07610,32715.44879,661.4900713,2,246.0229696,10,Female,Online,3,Budget Shoppers
C07611,29785.70872,604.1402473,3,198.6192042,3,Female,Online,3,Budget Shoppers
C07612,46474.14492,1513.171848,7,201.7894105,7,Male,Online,1,Regular Customers
C07613,91933.3725,5446.579941,10,538.4377038,8,Female,Online,2,Premium Customers
C07614,30012.15182,694.3977728,5,64.07489892,2,Female,Online,3,Budget Shoppers
C07615,65252.58181,1826.675133,8,169.0968504,1,Male,Store,1,Regular Customers
C07616,76558.74143,3731.047529,11,309.2343478,1,Male,Store,2,Premium Customers
C07617,61133.83563,1784.892458,8,224.1017151,4,Male,Mobile App,1,Regular Customers
C07618,102394.3189,4343.995582,8,486.5155757,4,Male,Online,2,Premium Customers
C07619,88761.72177,5073.767346,9,559.9846619,7,Female,Store,2,Premium Customers
C07620,88794.14245,5990.481365,8,777.0390114,3,Female,Online,2,Premium Customers
C07621,158122.3588,10036.1041214875,17,784.8545255,2,Male,Store,0,Loyal Customers
C07622,47807.21372,1616.313925,6,229.4883473,7,Male,Online,1,Regular Customers
C07623,59102.88909,2257.540754,7,319.1848828,2,Male,Online,1,Regular Customers
C07624,59124.03473,1648.589179,5,308.6457315,5,Male,Store,1,Regular Customers
C07625,29676.9515,545.2596143,3,216.2718374,5,Male,Online,3,Budget Shoppers
C07626,131573.5273,8190.771813,19,330.483487,4,Male,Online,0,Loyal Customers
C07627,23232.27221,636.5959831,2,299.110491,2,Female,Store,3,Budget Shoppers
C07628,129953.2645,10036.1041214875,16,798.0696911,2,Male,Mobile App,0,Loyal Customers
C07629,76211.8409,4136.618911,10,400.8979274,6,Female,Mobile App,2,Premium Customers
C07630,165579.8886,10036.1041214875,16,848.5410537875001,8,Male,Mobile App,0,Loyal Customers
C07631,48888.65542,1820.383059,7,225.7213449,7,Male,Online,1,Regular Customers
C07632,63501.44445,3233.186284,10,336.3973322,1,Male,Store,1,Regular Customers
C07633,52627.81763,1873.03062,5,351.093187,7,Female,Store,1,Regular Customers
C07634,59297.80762,1422.644338,6,227.2530744,7,Male,Mobile App,1,Regular Customers
C07635,33069.98523,638.2789177,3,238.0486002,7,Female,Online,3,Budget Shoppers
C07636,30661.80426,626.5709318,2,310.029816,6,Male,Store,3,Budget Shoppers
C07637,30508.5257,579.5052347,2,208.9388929,9,Female,Store,3,Budget Shoppers
C07638,38332.77084,505.4873334,4,301.5224674,7,Male,Store,3,Budget Shoppers
C07639,100151.5071,3834.727154,12,301.1367788,3,Female,Mobile App,2,Premium Customers
C07640,29108.93291,489.4400552,3,149.4026296,3,Female,Online,3,Budget Shoppers
C07641,171307.63754124998,9986.354377,17,301.5224674,10,Female,Online,0,Loyal Customers
C07642,153759.4317,10036.1041214875,18,693.9947091,2,Female,Store,0,Loyal Customers
C07643,30630.76111,532.8652086,2,235.4203241,5,Female,Store,3,Budget Shoppers
C07644,156866.5161,10036.1041214875,17,692.1031794,7,Male,Online,0,Loyal Customers
C07645,50518.23994,2001.23278,7,218.9560316,4,Male,Online,1,Regular Customers
C07646,53401.77076,1833.021304,7,212.9436503,5,Male,Store,1,Regular Customers
C07647,171307.63754124998,10036.1041214875,17,768.3514443,3,Female,Online,0,Loyal Customers
C07648,38108.7689,557.0330364,2,250.4249466,5,Female,Online,3,Budget Shoppers
C07649,62629.48147,2204.250397,8,239.3055541,6,Female,Online,1,Regular Customers
C07650,32333.80956,646.2656297,5,92.09929668,5,Male,Mobile App,3,Budget Shoppers
C07651,85298.53646,1847.954656,9,469.167275,7,Female,Store,2,Premium Customers
C07652,27098.86776,687.1043422,3,170.9388312,4,Male,Store,3,Budget Shoppers
C07653,32503.93593,642.8029592,3,185.6279151,5,Male,Store,3,Budget Shoppers
C07654,61752.9218,1563.222887,7,214.5356878,3,Male,Online,1,Regular Customers
C07655,54936.321,2350.759115,9,278.7675407,5,Male,Online,1,Regular Customers
C07656,83803.8401,4059.593345,13,313.5621168,5,Male,Online,2,Premium Customers
C07657,59120.73541,1842.206301,4,438.3402277,10,Male,Store,1,Regular Customers
C07658,55584.57268,2180.558601,5,418.4773005,7,Male,Online,1,Regular Customers
C07659,59016.64488,1581.6596,9,136.4155928,2,Female,Online,1,Regular Customers
C07660,47078.41639,1686.076544,6,289.3140334,3,Female,Store,1,Regular Customers
C07661,50576.74659,1990.957359,7,254.2649783,7,Male,Online,1,Regular Customers
C07662,29950.18411,563.0077557,4,100.1450077,6,Male,Online,3,Budget Shoppers
C07663,56135.51166,4449.061141,9,385.8064757,2,Female,Online,2,Premium Customers
C07664,56135.51166,670.7765591,4,146.7882472,8,Male,Store,3,Budget Shoppers
C07665,35480.33322,1868.628742,5,295.1537996,7,Female,Mobile App,1,Regular Customers
C07666,62781.86433,1616.1671,7,211.1977427,3,Female,Mobile App,1,Regular Customers
C07667,168747.5802,1847.954656,14,848.5410537875001,4,Male,Store,0,Loyal Customers
C07668,78614.88581,3834.697243,10,395.1645644,2,Male,Online,2,Premium Customers
C07669,171307.63754124998,10036.1041214875,17,724.1452923,3,Male,Online,0,Loyal Customers
C07670,28046.37432,619.0256911,3,205.6200314,9,Male,Online,3,Budget Shoppers
C07671,35681.22501,706.2890915,1,375.1851902,2,Female,Online,3,Budget Shoppers
C07672,87601.19459,4666.446331,7,623.2165196,10,Female,Mobile App,2,Premium Customers
C07673,57411.44236,1709.952836,9,175.9342818,1,Female,Mobile App,1,Regular Customers
C07674,105531.7573,4868.197167,10,447.9864859,9,Female,Online,2,Premium Customers
C07675,32407.1573,431.3902826,2,205.6734047,6,Male,Mobile App,3,Budget Shoppers
C07676,171307.63754124998,10036.1041214875,18,301.5224674,2,Male,Mobile App,0,Loyal Customers
C07677,56731.16473,2158.925154,5,401.9781817,3,Male,Store,1,Regular Customers
C07678,53360.04108,1869.886991,5,334.9042663,3,Female,Store,1,Regular Customers
C07679,76209.99428,5512.664214,9,632.104232,6,Male,Mobile App,2,Premium Customers
C07680,34404.84798,635.2015089,3,183.0601749,6,Female,Store,3,Budget Shoppers
C07681,54307.65832,2219.421449,6,306.8085524,3,Female,Online,1,Regular Customers
C07682,163508.0114,10036.1041214875,17,848.5410537875001,8,Male,Online,0,Loyal Customers
C07683,46622.8027,1875.83396,7,269.1819232,6,Male,Store,1,Regular Customers
C07684,53439.96247,1381.940558,9,145.9581716,9,Male,Online,1,Regular Customers
C07685,107998.1111,3652.013049,8,406.8527017,7,Male,Mobile App,2,Premium Customers
C07686,28175.00457,710.7000515,2,266.9980765,3,Female,Store,3,Budget Shoppers
C07687,36854.89172,1847.954656,2,301.5224674,4,Male,Mobile App,3,Budget Shoppers
C07688,98372.65955,1847.954656,9,421.2460348,8,Female,Online,2,Premium Customers
C07689,56135.51166,3612.260832,9,406.5485033,5,Female,Online,2,Premium Customers
C07690,34403.09904,723.1271415,3,165.5197345,3,Male,Online,3,Budget Shoppers
C07691,49245.83929,2182.817392,8,264.572036,6,Male,Online,1,Regular Customers
C07692,25498.53216,609.6452924,3,192.544907,10,Male,Store,3,Budget Shoppers
C07693,57939.18338,1680.753084,9,236.4429431,6,Female,Store,1,Regular Customers
C07694,23265.14908,620.1905691,3,254.8124607,9,Male,Online,3,Budget Shoppers
C07695,30080.87721,662.0248011,2,286.4669012,5,Male,Store,3,Budget Shoppers
C07696,69448.0554,4352.703658,7,559.9494035,5,Male,Store,2,Premium Customers
C07697,82859.39407,5015.862736,9,536.7618726,6,Male,Store,2,Premium Customers
C07698,98054.06822,4593.926816,10,301.5224674,8,Male,Mobile App,2,Premium Customers
C07699,164606.2551,10036.1041214875,18,774.0996796,1,Male,Store,0,Loyal Customers
C07700,160333.4608,9051.924726,17,479.1433904,2,Male,Store,0,Loyal Customers
C07701,92922.41235,5267.305489,10,512.6408879,10,Male,Store,2,Premium Customers
C07702,26725.1397,511.7943928,2,151.0624803,8,Male,Online,3,Budget Shoppers
C07703,92011.3678,5371.785814,9,532.2937834,6,Female,Store,2,Premium Customers
C07704,62305.99453,1847.954656,8,251.0280723,10,Female,Store,1,Regular Customers
C07705,58486.47376,1784.125393,6,263.4704693,10,Male,Store,1,Regular Customers
C07706,34210.52397,492.8633038,4,137.5649035,2,Female,Store,3,Budget Shoppers
C07707,59090.29316,1778.233598,6,355.5408494,4,Male,Store,1,Regular Customers
C07708,78246.7743,4550.606192,12,357.8320944,6,Female,Store,2,Premium Customers
C07709,27683.33437,618.0413668,5,107.6574857,6,Male,Online,3,Budget Shoppers
C07710,139271.7726,10036.1041214875,18,640.5929491,1,Female,Store,0,Loyal Customers
C07711,30940.50191,680.54195,4,206.7834737,10,Female,Online,3,Budget Shoppers
C07712,32237.6588,757.3323362,3,244.2929223,3,Male,Mobile App,3,Budget Shoppers
C07713,97856.85822,5180.070857,10,512.8056092,10,Female,Online,2,Premium Customers
C07714,51877.10397,1716.895932,5,344.0927343,4,Male,Store,1,Regular Customers
C07715,33810.32815,639.9778495,4,79.05209298,7,Male,Online,3,Budget Shoppers
C07716,158271.0593,10036.1041214875,17,623.8339562,1,Male,Online,0,Loyal Customers
C07717,32340.72424,546.2723142,4,180.4621812,10,Female,Online,3,Budget Shoppers
C07718,74039.28668,6361.465019,11,559.6484476,8,Female,Store,2,Premium Customers
C07719,81715.50493,5119.671498,8,594.7217696,10,Female,Store,2,Premium Customers
C07720,26779.41371,672.9718781,1,463.0771126,4,Male,Mobile App,3,Budget Shoppers
C07721,29067.94209,556.5381144,2,186.1388952,5,Male,Online,3,Budget Shoppers
C07722,31161.78682,641.2351303,1,629.3837248,9,Female,Online,3,Budget Shoppers
C07723,31228.14711,669.8425122,1,438.7137222,3,Female,Online,3,Budget Shoppers
C07724,54908.17372,1585.402093,6,267.3954898,1,Female,Store,1,Regular Customers
C07725,48750.96124,1897.449614,7,267.4313485,6,Male,Online,1,Regular Customers
C07726,25787.59311,416.7401547,1,223.4056834,7,Female,Store,3,Budget Shoppers
C07727,33254.16543,404.5585736,2,165.648105,6,Male,Store,3,Budget Shoppers
C07728,154388.7899,8292.187292,17,485.8806137,4,Male,Mobile App,0,Loyal Customers
C07729,72295.17338,4665.798083,9,514.7261722,5,Male,Mobile App,2,Premium Customers
C07730,92871.27119,4466.620765,11,349.3233682,4,Male,Store,2,Premium Customers
C07731,45786.57647,1654.364268,7,267.5507988,7,Female,Mobile App,1,Regular Customers
C07732,56848.79886,1757.202913,8,182.0521328,3,Male,Mobile App,1,Regular Customers
C07733,47292.43961,1904.468422,6,287.7669302,3,Male,Store,1,Regular Customers
C07734,57504.72861,1606.754948,7,301.5224674,5,Male,Mobile App,1,Regular Customers
C07735,30541.41763,1847.954656,4,132.4707825,6,Female,Online,3,Budget Shoppers
C07736,24372.51309,418.2065401,1,451.8726401,2,Male,Mobile App,3,Budget Shoppers
C07737,168857.4656,10036.1041214875,18,833.744961,8,Male,Mobile App,0,Loyal Customers
C07738,58783.33366,2002.404156,6,287.3901401,7,Female,Store,1,Regular Customers
C07739,103429.2067,4177.084572,8,471.5218299,5,Female,Online,2,Premium Customers
C07740,105867.2923,4572.949695,10,477.2076552,8,Male,Online,2,Premium Customers
C07741,90683.16459,4913.636747,10,458.2767596,3,Female,Online,2,Premium Customers
C07742,32659.71773,602.3584277,3,189.1233203,9,Female,Mobile App,3,Budget Shoppers
C07743,27083.09123,674.8455108,1,301.5224674,5,Female,Online,3,Budget Shoppers
C07744,65754.15032,4355.873564,10,409.0916475,9,Female,Store,2,Premium Customers
C07745,33929.42467,630.4818586,3,172.1148899,8,Female,Store,3,Budget Shoppers
C07746,30528.45484,427.7345936,2,160.2986309,5,Female,Store,3,Budget Shoppers
C07747,52520.60361,2066.487754,8,220.5936649,9,Male,Mobile App,1,Regular Customers
C07748,27990.11369,582.5665158,2,287.7890598,9,Male,Mobile App,3,Budget Shoppers
C07749,31980.18756,562.5037225,2,218.4581087,2,Male,Mobile App,3,Budget Shoppers
C07750,30897.78126,690.852461,2,295.9293536,2,Male,Online,3,Budget Shoppers
C07751,27516.98001,691.9460686,1,382.5527737,7,Male,Online,3,Budget Shoppers
C07752,26945.65692,590.4425319,1,573.8922778,7,Male,Mobile App,3,Budget Shoppers
C07753,96698.25237,1847.954656,9,451.8204025,4,Female,Store,2,Premium Customers
C07754,130471.6188,10036.1041214875,15,848.5410537875001,4,Female,Store,0,Loyal Customers
C07755,29427.43724,546.7849792,3,150.4955003,3,Male,Store,3,Budget Shoppers
C07756,80107.41845,3195.1112,10,306.8658238,9,Female,Online,2,Premium Customers
C07757,33058.56755,630.4221133,3,191.1328712,7,Female,Online,3,Budget Shoppers
C07758,53763.12314,1863.683593,6,319.2373826,4,Male,Store,1,Regular Customers
C07759,89757.7877,4141.136398,8,491.9240894,10,Male,Online,2,Premium Customers
C07760,29481.2848,681.047977,3,210.0992941,6,Female,Store,3,Budget Shoppers
C07761,46277.21554,1485.940183,7,205.1644884,8,Male,Online,1,Regular Customers
C07762,28111.72704,616.0825245,3,189.3128063,8,Male,Online,3,Budget Shoppers
C07763,56641.65149,1263.885716,7,134.4490403,5,Male,Mobile App,1,Regular Customers
C07764,33928.71643,588.107707,1,577.0970286,3,Female,Online,3,Budget Shoppers
C07765,112170.2258,5314.176588,8,591.3106468,10,Female,Online,2,Premium Customers
C07766,26940.56027,517.3685715,2,209.906528,8,Male,Mobile App,3,Budget Shoppers
C07767,60347.96156,1820.725747,6,268.192576,8,Male,Online,1,Regular Customers
C07768,28113.28177,584.6652811,1,453.7319934,2,Male,Store,3,Budget Shoppers
C07769,31745.03814,460.9556388,4,143.9594529,2,Female,Store,3,Budget Shoppers
C07770,136661.4342,10036.1041214875,20,550.302598,8,Male,Store,0,Loyal Customers
C07771,35571.01872,599.3659513,5,128.5861491,7,Female,Online,3,Budget Shoppers
C07772,98203.79762,4401.495283,8,496.9544638,2,Male,Store,2,Premium Customers
C07773,156673.7471,10036.1041214875,18,633.606268,3,Female,Store,0,Loyal Customers
C07774,56834.29969,1395.857143,7,205.1024642,9,Female,Store,1,Regular Customers
C07775,48510.8311,1847.954656,7,212.4712215,10,Female,Online,1,Regular Customers
C07776,34898.37095,1847.954656,1,606.1610657,6,Female,Online,3,Budget Shoppers
C07777,61889.62421,1546.234014,8,165.9571236,5,Male,Mobile App,1,Regular Customers
C07778,169211.8724,9767.414952,18,513.7418973,10,Female,Online,0,Loyal Customers
C07779,57019.72738,1891.200845,5,339.1780592,10,Male,Online,1,Regular Customers
C07780,57794.54589,1944.264678,6,271.6580758,9,Male,Online,1,Regular Customers
C07781,57858.6463,1587.408781,5,251.4025116,6,Female,Store,1,Regular Customers
C07782,42049.59466,1735.717168,5,305.533167,3,Male,Store,1,Regular Customers
C07783,53036.28876,1847.954656,7,249.4684776,8,Male,Store,1,Regular Customers
C07784,45987.42375,1835.155588,3,483.8446519,9,Female,Store,1,Regular Customers
C07785,35678.83181,523.9552705,4,143.0636214,6,Female,Store,3,Budget Shoppers
C07786,111902.9945,10036.1041214875,19,554.1540526,2,Male,Mobile App,0,Loyal Customers
C07787,56135.51166,1699.291566,6,301.7480677,9,Male,Store,1,Regular Customers
C07788,49319.68704,2130.63788,8,259.0239187,4,Male,Store,1,Regular Customers
C07789,56135.51166,10036.1041214875,17,600.8054128,7,Male,Online,0,Loyal Customers
C07790,165590.8572,10036.1041214875,18,739.1728816,7,Female,Store,0,Loyal Customers
C07791,152192.6366,10036.1041214875,17,690.3304085,9,Male,Online,0,Loyal Customers
C07792,58278.01403,1847.954656,9,227.1487159,4,Male,Store,1,Regular Customers
C07793,33686.62509,404.7290324,1,442.1481419,6,Female,Store,3,Budget Shoppers
C07794,63811.28521,1925.419045,7,289.1906255,6,Female,Store,1,Regular Customers
C07795,171307.63754124998,9311.189956,18,514.4751123,5,Female,Store,0,Loyal Customers
C07796,51565.52645,1438.686314,8,113.5700585,10,Female,Store,1,Regular Customers
C07797,53459.46217,1931.808222,7,251.0383893,10,Male,Store,1,Regular Customers
C07798,25494.45807,796.568706,1,614.6486748,6,Male,Online,3,Budget Shoppers
C07799,56855.36283,1881.600207,5,370.8013449,9,Male,Online,1,Regular Customers
C07800,169158.2706,10036.1041214875,18,661.5550056,1,Female,Store,0,Loyal Customers
C07801,34448.81589,624.5179257,2,223.7765389,6,Female,Online,3,Budget Shoppers
